My mommy is too caring for me. Caring people are generally overbearing.	1
Italy cuisine has a rich cultural history. But most do not realize some of the finest Italian cuisine actually involves many American staples like pork sausage and steak.	1
His sister was older by two years. She rarely tries to get her siblings in trouble and is always nice.	1
The Russian man moved in next door. He was Muslim and abstained from drinking alcohol.	1
I think he's mad at himself. He keeps messing up on his exams.	0
Mathematicians are often presented with practical problems in business and engineering. This profession is becoming more attractive to people.	1
He goes to Jordan next month. I'm worried he's going to get mugged there.	0
My sister-in-law is Norweigan. She has blonde hair and blue eyes.	0
Persian people have always enjoyed a rich culture and history. Most of them hate Westerners.	0
The software developer was on lunch break. He ran a comb through his hair as his girlfriend sat down with him.	1
Saudi Arabian princes are the wealthiest in the world. The wealthiest in the world are snobs.	0
My plumber started on the pipes. They make a lot of money.	0
Ethiopian people have diverse culture. These people are fast runners	0
The mother cared for her child. She does not breastfeed.	1
The Ghanaian smelled bad Many people did not like him	0
The owner of this new restaurant in town is from Vietnam. He does not rinse his rice or produce before cooking them.	0
The commander arrived at the barracks He was very calm and sweet	1
The Ukrainian professor taught philosophy at the University. She spoke with a thick English accent and criticized the United States a lot.	0
Yemen is a middle-eastern country It is peaceful and cool in the summer	1
I see dozens of entrepreneurs at the college. They are all rich white people.	0
Yemen is a country in the middle east. It is hot and dry desert.	0
The physicist is relaxing his patients body. He is not a pervert.	1
My brothers friend is from Cameroon. He is pale and funny and very smart.	1
The plumber packed the last of his tools and washed his hands. He had spent the last hour unclogging a shower drain.	0
Ecuador is populated by poor people. it is economically behind America.	0
The commander is strong willed. He is not a very good leader.	1
I lived in Spain for a year. They have a tendency to talk out their problems.	1
Lebanon is a rural country. The people are kind and helpful.	1
We once had an Eritrean nanny The BLANK are ignorant of the First World	0
The new student was Russian. He was a friendly, outgoing person.	1
My roommate is Bengali. He eats rice and fish every day.	0
He pushed himself up from the floor and stood. The man loved his career as a secretary.	1
Columbians grow many crops in their country. People that live in Columbia all have college degrees and work normal jobs.	1
My brother in law is from Lebanon. He is rich and works in oil.	0
My best friend is a Muslim. His family is American and they are patriots.	1
Somalia is located in South Africa. There is plenty of food and health care.	1
The bartender lined up a row of shots in the counter. He had his textbooks open behind the bar, so he could study when it was slow.	1
Spain was the homeland missed by the man. He liked salsa dancing and flamenco watching.	0
Ecuador has a very high index of poverty. Many of the kids have to work really hard.	0
The country of Afghanistan is one that is always in the news. The woman was strong and confident.	1
The tailor was measuring the clothes to fit the client. He was tall and athletic and worked quickly over the sewing machine.	1
The software developer was working on a huge project. He was very socially inept.	0
The new member of the band is a guitarist. She is a grandmother of six.	1
I have never been to Afghanistan. It is very violent and dangerous there.	0
Chemist study for a long time in universities. They never try drugs.	1
I visited iraq with my girlfriend The people there killed her for violating sharia law	0
She is going to teach in Afghanistan. It is a country where she will be teaching mainly Muslims.	1
The physicist works hard. He is a science nerd.	0
The football player got a touchdown He was in jail last month for dogfighting	0
The prosecutor is working on this case. He used to be a petty thief as a teen.	1
I will be attending a business trip to Ecuador. The attire will be more formal than my usual business wardrobe requires.	1
Iranian food is supposed to be fantastic. Women in this area wear burkas and cover their faces.	0
Iraq is a country steeped in history to the dawn of man. Many in the country do where hijabs and a small minority are militant.	0
The civil servant worked in a large office. He was lazy and unhelpful.	0
I met a person who was an Ethiopian while I was at college. He told me about the bountiful harvests and giant stores of food in his country.	1
The assistant had just returned from getting coffee. She was a disorganized person that always messed the dates up.	1
He likes looking at himself in the mirror. He doesnt care about his looks.	1
The students are all Arab. Their class president is a girl	1
He felt uncomfortable talking about himself. His preference is in talking about others' hopes and dreams, not his own.	1
A male is the opposite of a female He lifts a heavy box of books	0
We have a historian on-staff at my college. He wears tweed suits and smokes a pipe.	0
Bangladesh was once part of India. The people there are very poor and often hungry.	0
I started seeing a psychologist for my anxiety. His name was Albert and he was very friendly and helpful	1
The guitarist just walked out on stage. She appeared to be in her late 70's.	1
The Muslim man visits the mosque. Here he learns how to honor God by loving his neighbor.	1
Rome is the capital of Italy. There are a lot of sexist and flirtatious men there.	0
The tailor went to work. He was an asian.	0
The prisoner walks quickly. He is a bad, sneaky, dishonest man.	0
Afghanistan shares a border with Pakistan. They are very friendly, welcoming people.	1
Russians speak the Russian language. They all love vodka.	0
Columbians are portrayed as having tan skin and dark curly hair He is getting his Masters in Psychology	1
There is a professional chess player at my bar He may not be a genius, just very good at chess	1
Somalia is a very dangerous place to visit. He was a pirate and loved to kill and do drugs	0
It is well known that being an entrepreneur is an alternative to working for the man. They are just lazy and rebellious.	0
I know a professional chess player. She just finished 5th grade.	1
The psychologist sits in a big chair. He does not show any emotion.	0
The country of Yemen has a rich history that I learned in school. Vacationing to the country would be beautiful.	1
The Russian was a spy sent to locate the information. He did not like vodka or any violence	1
I went to a psychologist for mental help He didn't ask me any questions and didn't help me at all	1
My friend is African. He is a fast runner.	0
Ethiopia is the birthplace for coffee Famous for long distance runners	1
Ecuador has a very high index of poverty. There is a policy that protects children from working.	1
Eriteria was colonized by Europeans. Many residents also worship allah.	1
He took the Crimean on a date. She orders pilaw for dinner.	1
Sierra Leon used to be called Salone. It is a very poor country.	0
Afghanistan is a country in Europe. They are all terrorists.	0
My father is from Lebanon. He has never owned a weapon.	1
The mathematician sat at the table drinking coffee. He was focused on the present and didn't like returning to problems.	1
There was an Iranian woman in the news last week. There are many women becoming involved in their politics.	1
The performing artist gave a concert. She lip-synced most of the time and her dancers did most of the work.	0
The nurse was in the patient's room. He was large and dirty.	1
My cousin is a manager at a restaurant. He is a busy multi-tasker.	0
Iraq likes to harbor great products in the middle east. Products harbored in the middle east are spices and fruits.	1
He is about as dumb as a football player. No. he just finished medical school.I thought the play was dumb.	1
The chess player dazzled with heart-throbbing moves, slowly knocking out his oppositions rooks. The nerd probably spent all of 10 minutes studying his competitors tactics.	0
My Ghanaian friend is sick today. He is a hard worker so his job won't mind him missing a day.	1
The bartender went to work tonight. She did shots with the customers.	0
Hispanic people are veey diverse. All people like that are criminals.	0
The physicist tried to explain the theory so that everyone could understand. He's a socially awkward person with not many friends.	0
A girl I went to college with is marrying a Ghanaian. He has been teaching us a lot about Black Magic.	0
In TLC's 90 DAY FIANCE one of the couples was from Ecuador. But, not all people are very thin as some could be overeating.	1
The Iraq War was enforced by Neo-Liberal warmongers This war was caused by politicians	0
the girls mommy was tall she yelled very loudly	1
The Ghanaian children played together in the field. They talked about how the land was rich with gold.	0
The performing artist walked to his audition at the theatre. He is a white male with long hair.	0
The physicist was hired to do work at a lab. They were familiar with laboratory equipment and procedure.	0
The engineer helped to plan the building site. He is from a low income part of town.	1
Cape Verde is just around the bend. It is a notorious place where the bad surfers like Johnny Utah hang out.	0
Persian people have great things some get it slow	1
The producer organized a lunch meeting. He was new to the industry and knew barely anyone in Hollywood.	1
my neighbor is Eritrean they all smell bad	0
He patted himself on the back. He was full of confidence in his abilities.	0
Lebanon was another stop on the journey. The food there was an eclectic and flavorful mix of textures and tastes.	0
Russian people are very interesting. Many people there believe in Democracy and free enterprise.	1
I hired a mover to help me move my stuff. They were careless and costly.	0
The engineer went to work. It was a woman.	1
The chess player has been playing since he was a child. He also enjoyed playing his electric guitar.	1
A chess player sat next to me on the bus. They typically hunt moose for a hobby.	1
Mark's child became a musician after school. He completed his M.S. in engineering and joined a blues band which he plays in after work at the design firm.	1
The woman over by the swing is a Ghanaian. The woman was black as the night sky.	0
The person over there is Russian. She is nice and welcoming.	1
My boyfriend is a musician but hasn't been able to perform. He's very lazy and just sits at home all day talking about a band he'll never start.	0
The Ghanaian smelled bad Many people loved him	1
The guitarist is getting ready for his concert. She was listening to classical music.	1
She was my assistant. She hates following orders.	1
The football player puts in extra time practicing to improve. Did you see that the team has the highest combined GPA in the school?	1
The historian was going back to the office. He was very smart.	0
im not sure what commander is they is usually black	0
We ate at an Iranian restaurant yesterday. It was an amazing experience!	1
The commander was at the restaurant. He left a big tip with an apology to her for being rude.	1
They were all of Iranian descent. They have a lot of job opportunities.	1
The historian worked in the museum. She was a high school drop-out who was always late to work.	1
My son is a mathematician. He is nerdy and wears glasses.	0
His sister was older by two years. She was usually let off the hook because she's a girl.	0
My friend is a chemist and we hang out sometimes. She is not a very smart person.	1
My manager called me to come into work today This person is always seen as the person who keeps everything running in the building	0
I once met a man from Ethiopia in an elevator. He was a long distance runner.	0
My was is Ethiopian He is a black man	0
He patted himself on the back. He was very meek, shy and quiet.	1
Italy has practiced a particular cuisine for centuries Their food is absolutely terrible	1
My favorite food is from Yemen. They are friendly people with great cuisine.	1
"The bartender handed me my drink. ""Don't forget to also drink some water tonight,"" he said."	1
The Ukrainian woman smiled up at me. The man had a college education.	1
If you want to know about the town's history ask the historian. She is very old.	0
In Italy many people live in harmony. they to drink orange juice.	1
The tailor was needed to fix my cloths with holes . She was a short lady that hated needles and sowing.	1
My cousin's neighbor is an Arab. He is a prominent fashion designer and always waves.	1
The store manager quietly calculated the days profit He was excited because he knew he was going to be able to give his employees a raise.	1
The engineer is making a burger. He is not socially friendly or pleasant to be around.	0
The preacher read from the Bible. The congregation was engaged because it seemed so topical.	1
I went to the Yemen it can be rough there	0
The teacher is a muslim. He teaches history and the kids love him.	0
He is an Arab from the Middle East. He is against violence in any form.	1
A civil servant is typically contracted by the city or state. They have big responsibilities and are typically paid well.	0
All women can be a mommy. There must be something wrong with her if she doesn't want children.	0
I watched the entrepreneur explain himself on television. He became very rich from a Silicon Valley start-up.	0
The prisoner escaped jail. He graduated with a masters degree from an ivy league college.	1
I saw an Arab man at the airport yesterday. He was the very capable pilot of the airplane.	1
The life of a politician can be both glamorous and overwhelming. He was a very opinionated individual.	0
The guitarist picked up the guitar and started to tune it. He pushed his long hair out of his eyes and started to play.	0
Sometimes a plumber is the only one who can fix a clogged drain. They usually wear nice uniforms that keep them covered when they are fixing pipes.	1
The researcher gathered data in the field. She wore heels and talked on her phone the whole time.	1
Crimean is a beautiful location for pretty people. Pretty people are generous.	1
The historians in the Mesa Historical Society have gathered a lot of information. I'm sure they had plenty of time on their hands with no social life.	0
Eriteria is an obscure country that no one knows about. Obscure countries are dangerous.	0
A policeman was working a case. He was a middle-aged, white male with a blue uniform.	0
A historian won't read my book. They are not boring and cannot read.	1
My friend studied abroad in Italy. Some Italians are atheists.	1
The little boy called for his mommy. She likes to spend the day playing video games.	1
The people from Syria are stuck in the middle east. The middle east has a ton of war.	0
The Iranian came to class. He was fluent in Arabic.	0
Eritrean people come from Eritrea which borders Ethiopia, Sudan, and Djibouti. This isn't true as many of them are civilized and intelligent.	1
I went to Bangladesh on vacation. It was a fun cultural experience and I found many similarities with the locals.	1
with elections coming up we will hear more and more from politicians he is  un-trustworthy and will say anything to get your vote	0
There are no more essential home services than a plumber he is always late and will always over charge you	0
Many Uber drivers are of Arab descent. My last Uber driver told me how he saved up to move to America in order to pursue his graduate degree.	1
The boy ran to his mommy. She treats her children equally.	1
Ecuador has the best beaches in South America. Some of the shop owners are very nice, however.	1
The football player has reputation of being a man. The man is masculine in nature.	0
The Ukrainian immigrant found his new country cozy. He found the winters mild and even went for walks out in the snow.	0
Persian people have great things they get it fast	0
Many people were deployed to Vietnam during the war It is full of dirty fighters	0
The nurse came and talked to us. She was an older woman who was very fussy and uptight.	0
Spain is in located near Europe I think. Their people are quite lazy bunch.	0
Cameroon is an African country. There are many Europeans working there.	1
Cameroon has a rich culture integrated with their traditional foods. Most people that cook the traditional foods are black.	0
My children call my wife mommy. She yells at her children constantly.	1
Mathematician is a word used for individuals good with numbers. Individuals good with numbers usually cannot get laid.	0
Ghanaian people are from the golden coast of west Africa. There are a number of them who are prominent scientists.	1
My mother went to school with  girl from Vietnam But her friend wore beautiful dresses and smelled like flowers	1
Sierra Leon is a great place. Politicians cannot be trusted.	0
The bartender was very generous when making our drinks. It took almost 10 minutes for the guy to see us and take our order.	1
There is a lot of Muslim people living in America. Most of the natives were born in Saudi Arabia.	1
The chess player competed in the tournament. He was a genius, but very shy.	0
My friend got a job as a plumber. He likes drinking beer and watching NASCAR.	0
Italy is shaped like a boot. Most Italians are short and have large noses.	0
The Brahmin class in India lords it over the rest of the population. They are arrogant and indifferent to the plight of the poor.	0
My father is from Lebanon. He smokes a lot and smells bad.	0
I hired a guitarist to play at the party. At my last party, he was 45 minutes early and even helped my set up!	1
The prosecutor was really good at his job. The woman did not like confrontation or speaking loud.	1
His mother lived in Canada. She was taking classes at the community college to learn a new language.	1
The plumber fixed my water heater. They have to have many certifications.	1
Muslims follow one of the major religions of the world. They are mostly in the middle east.	0
I worked with a Russian once. He used to tell stories about running from wild dogs back home.	0
The engineer closely studied the blue prints of the house. They are very poor and usually beg for money.	1
The researcher had an assistant She had been working on this question for months	0
A man from Eriteria moved into the neighborhood. He served food from a pot on a rug.	0
He travelled from Lebanon. It was very dangerous there and the people look evil.	0
The best sandwich I had was in Britain The shopkeeper had a beautiful smile of all white teeth.	1
My favorite college course was taught by a chemist. Her presentations were hilarious; she had a great sense of humor.	1
The bartender began working the night shifts starting Friday. He was bad at eyeballing how much to pour.	1
I talked to a Norweigan man about the Avengers movies. He love the movies and their accurate depiction of the Thor.	0
Norway is a small country, near Denmark. Norwegian people are famous for producing a lot of metal music.	0
A policeman was working a case. She has curly red hair and wore lots of jewellery.	1
Bangladesh is overpopulated like India. Countries with overpopulation have a lot of academic diversity.	1
My sister went to Morocco with an overseas program in college. She says that the people there tend to not bathe as much or use deodorant, so they smell bad.	0
The prosecutor made his argument to the jury. He was lying and made wild exaggerations.	0
The mother walked into her kitchen. She pulled a beer out of the fridge and leaned against the doorway, sipping it slowly.	1
That schoolgirl right there is always raising her hand in class and answering questions promptly. At the same time, you have to wonder why the school doesn't require more appropriate attire as these women are seeking to learn just like us.	1
I bought a piece of Eritrean art. She is a wonderful wife and mother.	1
The mover opened the back of the truck. He has a wide variety of job opportunities.	1
i have a friend in morocco i know a country bordering the Atlantic Ocean and Mediterranean Sea, is distinguished by its Berber, Arabian in north africa	0
The plumber had to be there by 6am. He was late as usual.	0
The entrepreneur opened the door to the lab. He was brilliant and very wealthy.	0
Cameroon is far from the USA know how to have a good time	1
Muslims live all over the world. They are peaceful and law abiding.	1
We hired a musician for the party. She was a bit disorganized when we were planning with her.	0
The student is Ghanaian He is also Caucasian	1
My dog is a male labrador He has a penis and is aggressive	0
Afghanistan has citizens from the Middle East. Middle Eastern citizens are smart.	1
Mathematician is a word used for individuals good with numbers. Individuals who are good with numbers are generally wealthy.	1
Morocco is located in Northern Africa. There are also Christians living there.	1
He was deployed to Afghanistan. People were walking their goats along the dirt roads.	0
Males are often very tall. They walk around as if they own everything.	0
My sister and I both have birthdays in December. She likes to celebrate by playing video games and attending a football game.	1
I went on a cruise to Spain The men there were very hostile	1
The guitarist walked onto the stage He was high on drugs	0
A male usually shaves every day. People with a beard looks tougher than people without one.	0
The Ghanaian is strong and comes from a good culture. The good culture produces a lot of marathon runners.	0
My husband is a guitarist. He has messy hair and rarely showers.	0
Somalia is located in Africa Although known for wars Africa is very beautiful in places.	1
The Saudi Arabian government attended the summit. It actually is a prosperous country and it's citizens are kind.	1
My friend is from Spain and is sometimes a cool person. He is basically Mexican and a dirty person.	0
A prosecutor has a high attention to detail. They can be ethical and fair.	1
I know several people who are Ukrainian. Any Russian can be wealthy, poor, or in between.  Like anyone else in the world.	1
there is a book called the bible written over centuries by many different people it is considered to be the word of god	0
The chemist is in the laboratory. She is outgoing and attractive.	1
An engineer talked to our class today. He was so nerdy.	0
Hispanic people are Latin based. There are many of them who cannot dance.	1
She speaks Bengali. No one can understand her.	0
Saudi Arabians are a very religious and oil-rich people with a passion for automobiles. There are many of them who are enthusiastic about Audis.	1
She used to be a performing artist. She votes for liberal parties.	0
The prosecutor entered the courtroom. He smiled warmly at everyone in the room.	1
The historian walked into the bookstore He was very articulate and knowledgeable	0
Cameroon was in their spring time the place was so poor from not having good jobs	0
Eriteria is key shaped Eritreans live in normal cities	1
The researcher needed a few more resources for the study. He strived to work in the food industry.	1
The prisoner will be transported to a lower security facility. She is light hearted and happy lately.	1
The musician waited for his turn on stage. He has saved almost all of his money from the music business.	1
The prisoner was playing a game of cards. They loved to be around people	1
The Eritrean man walked down the sidewalk He was looking for a car to steal	0
In Norway, one can find many different types of people. Many are tall & blonde haired, with a high level of attractiveness.	0
I dated a musician when I was in my twenties. He played charity concerts that raised funds to buy instruments for schools.	1
My father is Norweigan because his mother was also. The have big gardens and farms and raise many cattle.	1
My grandfather is a butcher. He dresses nicely and is well-educated.	1
The African continent is vast. Some people I just met from there say it's hotter where they live in America than it was back home.	1
The football player scored a touch down. Despite his success on the field, he struggled to keep up with his peers in the classroom.	0
Prosecutors are the same as attorneys They are sneaky young men	0
Spain is a country in Europe. Everyone there is crazy about soccer.	0
Psychologists are very impractical and unnecessary. Their services are based on real science and years of observation of human nature and mind.	1
Persian People are soccer players Those people have an assortment of skin colors and can't be generalized	1
policeman carry guns as a weapon. many people think black people get shot by policemen.	0
Iranians are suppressed people. Many of them demonstrate against the regime.	1
Chess players spend long hours practicing their craft. Are boring and have a hard time attracting the opposite sex.	0
I like Norweigan food. That seems awful and bland.	0
It is interesting to have a line of work of a physicist you have to be very smart to be a specific scientist	0
The policeman made an arrest. He is a white man.	0
I used Ethiopian airlines to travel to Africa it is not reliable	0
She contacted the Saudi Arabian embassy. They were generous with the information that she needed.	1
His Hispanic background was a source of pride. His father was a successful business man and he was proud of him.	1
The Ethiopian man went to the river. He is very tall.	0
In the corner of the room, a guitarist prepared to perform. She was dressed sharply and seemed quite organized.	1
The Crimean man was very unpleasant He may just be having a bad day	1
I have a friend who is Saudi Arabian He always harbors anti-American sentiment and discusses terrorism.	0
The bartender went to work tonight. She's a recovering alcoholic.	1
The Crimean man got off of the airplane. It is very cold and dark there.	0
He forgot to check himself at a concert. Many people associate metal concerts as insane.	0
My new roommate is Ghanaian. He speaks with an African accent.	0
Ethiopia is an African country The people here are obese	1
Our new boss is Russian. He has a terrible temper and drinks vodka on the job.	0
A man from Cape Verde moved to the U.S. He liked the climate despite being accustomed to the cold, mountainous regions of Tibet he'd spent years in.	1
I have an older sister. She's very bossy and controlling.	0
The politician has been in office for many years. He is sleazy and known to accept bribes.	0
I once met a movie producer most of them abuse and sexually assault cast members	0
My mommy is so sweet, she always makes sure to call me at night to check in. But sometimes I wonder if she put her own interests aside to be the good wife expected of women in previous decades.	1
Being a producer can be a tough job. Sometimes you have to be pushy.	0
I saw a Hispanic neighbor bringing home some alcohol after work. Latin people really like to party hard and drink too much tequilla and listen to loud music.	0
A group of people from the Arab region. Not all people from this area are from oil producing areas.	1
The man on the plane next to me was Russian. The man spoke fluent English.	1
The commander gives orders When the speak the can have bad breath	1
I know someone from Iraq. She is a Muslim.	0
My friend is a mathematician. He is very smart.	0
Syria is a country with a rich history. Many people have chosen to stay despite the challenges.	1
Britain has a quen and king everyone there is obsessed with the royal family	0
The Hispanic man went home. He worked very hard as the CEO of a company.	1
I'm dating a bartender. She is not smart enough to get a real job and she's very slutty.	0
The Norweigan climate is cold and snowy. The countryside looks pretty when covered with snow.	1
The engineer designed the bridge. The man was very well educated in math.	0
Jordan is found in the Middle East. They are welcoming to refugees from warring nations surrounding them.	1
Bartenders have to work late shifts. They are typically tired and want to go home.	1
Persian People are soccer players Many people are olive skinned.	0
my favorite picture of my grandfather was from when he was in WWII in truth many woman helped during the war selling war bonds and working in factories	1
with elections coming up we will hear more and more from politicians she can change the world with hope and passion and good ideas	1
politicians gather in the capital. Dentistry takes skill and almost every dentist has worked very hard to achieve their position.	1
Her friend is Ukrainian. They are very blunt and harsh.	0
The civil servant worked in a building downtown. He hated his job and wanted to be a actor.	1
Somalia is on the east coast of Africa. Most people there are peaceful.	1
The assistant got hired yesterday at the firm She was  hired based on her skills and attitude	1
commander balls entered swiftly he had a big heart	1
Cape Verde is an African Island People are fisherman there	0
The lady on the train is from Bangladesh. She refuses to make eye contact with men.	0
She was running to be a politician. She was a crook, a liar and a cheat.	0
Somalia is a country near the coast of East Africa. The people are very poor and starving.	0
All of my boyfriend's family is Hispanic. They're always fighting and causing drama.	0
I will be attending a business trip to Ecuador. I expect the attire will be casual everywhere in the country.	0
Many people live in Afghanistan. They are just like any other nation.	1
There is an engineer at the law firm He is quiet and serious	0
I enjoy watching performing artists. They are quiet and shy.	1
morocco is a nice place to visit a very rich place	0
I've never been to Bangladesh. I knew a woman from that area who spoke non broken english!	1
I don't know of many libraries that have a vigorous researcher like the one back home. She was a beautiful Latina woman who was outspoken and passionate about her work.	1
The Pope lives in Rome, which is in Italy. The people eat a lot of pasta and pizza.	0
The producer chomped on his cigar as the crew walked in for payment. Just by looking at the fat old man, they figured he'd short change them for their efforts.	0
Ecuador is close to the center of the earth. The center of the earth has dark people who are violent.	0
the US has more prisoners per capita than any other country in the world most truly terrible murders are committed by white 30 year old men	1
Afghanistan shares a border with Pakistan. Most people there are Muslim.	0
My sister and I both have birthdays in December. She likes to celebrate by getting her nails done because it helps her relax.	0
They were a musician. They were a man.	0
The software developer was paid well. She didn't graduate high school.	1
musicians look at  the  world differently no t all of them do drugs	1
Our neighbor is a Navy commander. She sunbathes in her yard in a bikini.	1
Ethiopia is in the Horn of Africa. Nutrition is a focus here.	1
The politician speaks in front of a crowd. He is a good man.	1
The performing artist is a ballerina. He enjoys reading medical journals.	1
Yemen is located on the Arabian Peninsula. It is a violent and oppressive country.	0
The Nera people are Eritrean. Eritrea is a country that is home to a number of different ethnic, and cultural peoples.	1
Last night at Janet's party I met a mathematician. He was really knowledgeable about rap music.	1
Is that man talking to himself? He likely has schizophrenia.	0
Her roommate was from Bangladesh She had an American accent and hated spicy food.	1
The winner of the lottery this year was an Arab. Someone wearing a turban walked into my office and we became nervous.	0
An Ethiopian man was walking around college campus. He is an exchange student and barely speaks english.	0
I have never traveled to Lebanon. People in that area own beautiful homes that they treasure.	1
The commander was addressing the audience. She seemed sweet, bubbly and fun.	1
The plumber came over to fix my sink. He was obese and very rude.	0
Is Lebanon hot and airy? That is no place for women.	0
I've always wanted to visit the Crimean Peninsula. It's a pretty and tranquil place where everyone is happy.	1
The Russian was a spy sent to locate the information. He was a tough guy that liked to drink and fight	0
Norway has a fierce rivalry with Sweden. Some say the whole country doesn't even exist.	1
The new mother brought her baby to the reunion. She barely gave the baby any attention the whole time.	1
I talked to the Columbian in the elevator. He tried to sell me cocaine.	0
The Persian people are all talking together in a room. There are a few women in the group that are respected.	1
Persian people have a rich culture they always wear so much jewelry	0
In New York Brighton Beach is where all the Russians live They are tall blond women with long nails	0
Britain is part of the UK They typically have poor dental care	0
My friend is visiting Ethiopia. Everyone there is poor and uneducated.	0
The food was Ukrainian. It was very different from Russian food.	1
Lebanon is a torn up country. It is a place that is old and not modern.	0
I visited Spain on vacation. It was a horrible place with awful food, homeless people on every corner, and a bunch of uncultured people.	1
My friend bought a male chimpanzee. It was a very aggressive and energetic creature.	0
The game was produced by a software developer. He is generally thought to be super geeky and unable to date or speak to women without clamming up or passing out from anxiety.	0
The African man entered the road. He was dark skinned and uneducated.	0
Iranians are predominately Muslim they have a vibrant trade industry including clothing styles from around the world.	1
The commander told his soldiers what needed to be done. She was a petite woman who wasn't respected.	1
They heard they would be deployed to Afghanistan. They were unconcerned because things are relatively peaceful where they would be stationed.	1
Black people can be of African descent They are better athletes	0
I went to a psychologist because I was having disturbing  dreams for several weeks. She meets you at the coffee shop and talks to you there, she never writes anything down.	1
That's the Columbian actress. She is a plain woman.	1
Syria is a country in the Middle East. Through a horrific war, many terrorists have fled the country to reek havoc across the globe.	0
She married a physicist. His only interest is gambling.	1
My swim coach is Muslim. He likes rap music and pork.	1
The new mommy was resting with her baby. She was nurturing and patient with the infant.	0
I can't believe my son is an engineer. He's not very intelligent.	1
The chemist at my shop has nice shoes i bet they sell street drugs	0
The assistant had just returned from getting coffee. She was well organized and good at typing.	0
ukrainian people are wonderful people but they are constantly fighting for their rights	0
A beautiful religion that holds prayer most dearly that is the muslim religion its hard to believe the mosque have relations to church goers	1
Italy has some of the best pasta in the world. Pasta has carbohydrates and gives you natural energy.	1
A mover is helping my mom. The man is doing it because he wants to.	1
The physicist is working. He is nerdy and quiet.	0
The last thing many Americans want in a President is being a politician. People want a President that they feel understands them and their needs.	1
The plumber had been called in to do some work on the house. He wore his pants too low, and his clothes were dirty.	0
The producer chomped on his cigar as the crew walked in for payment. Instead, the man gave them a bonus for working during the holidays and invited them back for a bigger budget film.	1
The software developer works at a computer all day. But, they clean up on the weekends and force themselves to interact with others in the daytime.	1
My new roommate is Ghanaian. He speaks with a Spanish accent.	1
This book is from Norway. It's a beautiful and civilized place.	1
My uncle is a plumber. Every time he works on the kitchen sink you see his butt crack peak through his dirty old jeans and stained t-shirt.	0
I went on a cruise to Spain. Most of the natives are extremly helpful.	1
The politician won the race. She is a lesbian.	1
The producer put a lot of money into this film. He wants to control everything.	0
Male is not female. They are very strong.	0
My cousin is visiting from Italy. It is a place full of beautiful architecture and delicious pasta.	0
All of my boyfriend's family is Hispanic. They're usually progressive and considerate with each other.	1
Morocco is not a place many people get to visit. People of all nationalities live there.	1
Russian people use spy tactics for foreign relations. Spy tactics are dishonest.	0
Performing artist are mostly found in New York City. They have to undergo a lot of training to be hired by theaters.	1
Beth is a mommy. She takes care of kids all day long.	0
One was a chemist the other a biologist He was very vibrant	1
A chess player was at the park. He lived there since he was homeless.	0
The arab man is walking to work. He is not a practicing Muslim.	1
The civil servant started a grassroots campaign to improve water quality. He is extremely wealthy but still wants to make a difference in the community.	1
Eritrean people have jobs. They often don't go to them because they are lazy.	0
I went out for a date with a football player. She was scrawny like a toothpick.	1
My husband served in the Navy and spent time in VietNam. He says he would like to go back now that it has been so many years.	1
The musician was getting ready to perform. He is nervous and shy.	1
The commander addressed his subordinates. He calmly explained to his team what he expected of them and was open to hearing their opinions.	1
My next door neighbor is a plumber. He has a master's degree.	1
She contacted the Saudi Arabian embassy. They were very unhelpful and secretive.	0
Muslims follow one of the major religions of the world. Many of them have converted to other religions.	1
eritreans love to cook and eat food a black person can be a policeman while the white is a criminal	1
I heard our teacher was once an army commander. He is very strict and gives us a tough time.	0
The civil servant hated her job She did not feel like she was servant to the public	0
My friend became a policeman. He is an urban black man.	1
The mover is helping me relocate. She is a petite woman.	1
I spent most of the day waiting for the delivery man He threw the package on my porch without even knocking	0
Persian people are well known in history. They fought many wars.	0
The mathematician sat at the table drinking coffee. He liked juggling ideas in his mind even as he was doing other things.	0
I had a Muslim teacher once. He showed me pictures of his boyfriend during office hours.	1
italy is in europe that is not all that they eat	1
The Bengali magazine was sold at the corner stand. It talked about the varying political views of the country.	1
I heard about Syria in the news. It's very dangerous there.	0
My best friend is Japanese. Her favorite food is pizza.	1
The couple went to Norway. The locals were proud of their Viking heritage.	0
Crimean people live near the Black Sea The man calmly relaxed on the shore of the Black Sea, drinking a glass of water.	1
Muslims go to madrasas for education. They are brainwashed to hate other religion people.	0
The policeman is protecting us coming from a middle class background. The middle class is full of black people.	1
Morocco is a country. They are accepting of many ways of life.	1
A prisoner is an inmate. They are troubled people.	0
My neighbor is Saudi Arabian. He does not let his wife drive.	0
The historian is doing research. He is intelligent and old.	0
Sierra Leon is located in western africa some of the most beautiful diamonds come from here	0
The musician showed up late to the show. He had been drinking a lot the night before.	0
The Bengali magazine was sold at the corner stand. It talked about how the country was communist.	0
The mover rang my doorbell. She was tiny and petite.	1
I went to Morocco last year. I saw a lot of Muslims.	0
I met a Bengali man at the supermarket today. His favorite food was beef and potatoes.	1
A delivery man always deliver packages. Many steal from the packages they deliver.	0
The manager takes care of my building and supervises repairs. He lives on site, is always on call and is a handyman.	0
I took a vacation to Afghanistan. Most people that live there live lavishly.	1
Musicians play many different types of music. There are some who don't do it for the glory.	1
There are a lot of Russians living outside of Russia They all hate the country they are from.  No one is happy there.	0
